"est" "set" "NA"
"874" 0.737249115382101 2 3
"875" 0.853504319609362 2 3
"876" 0.79250490397149 2 3
"877" 0.836838565617193 2 3
"878" 0.737249115382101 2 3
"879" 0.836980338978144 2 3
"880" 0.690807721701473 2 3
"881" 0.747334589930708 2 3
"882" 0.713200978180929 2 3
"883" 0.828441739018919 2 3
"884" 0.808685516873575 2 3
"885" 0.725320360502926 2 3
"886" 0.614811927837048 2 2
"887" 0.796625224649383 2 3
"888" 0.597976188834054 2 2
"889" 0.477006238645315 2 2
"890" 0.490324591323175 2 2
"891" 0.609143502696337 2 2
"892" 0.691246506377234 2 3
"893" 0.836608033955378 2 3
"894" 0.539296521982629 2 2
"895" 0.737402821340114 2 3
"896" 0.767460094305983 2 3
"897" 0.83028804265513 2 3
"898" 0.706428028737783 2 3
"899" 0.706617124402552 2 3
"900" 0.740503805099296 2 3
"901" 0.83101514959117 2 3
"902" 0.727539267368102 2 3
"903" 0.796625224649383 2 3
"904" 0.834604905194042 2 3
"905" 0.477006238645315 2 2
"906" 0.66997034090426 2 3
"907" 0.737402821340114 2 3
"908" 0.476296963382807 2 2
"909" 0.748184870525873 2 3
"910" 0.666575350572495 2 3
"911" 0.614811927837048 2 2
"912" 0.796625224649383 2 3
"913" 0.735464027131991 2 3
"914" 0.614811927837048 2 2
"915" 0.706428028737783 2 3
"916" 0.603163803708064 2 2
"917" 0.700903496319419 2 3
"918" 0.603163803708064 2 2
"919" 0.832723507333284 2 3
"920" 0.832723507333284 2 3
"921" 0.826706102552086 2 3
"922" 0.690944678162664 2 3
"923" 0.748352849252985 2 3
"924" 0.828980216273723 2 3
"925" 0.740503805099296 2 3
"926" 0.747203432465613 2 3
"927" 0.460095075008824 2 2
"928" 0.486256144756176 2 2
"929" 0.796625224649383 2 3
"930" 0.752792958652496 2 3
"931" 0.810407621821343 2 3
"932" 0.622620601669125 2 2
"933" 0.854393472878573 2 3
"934" 0.465032594955671 2 2
"935" 0.603163803708064 2 2
"936" 0.710892186017722 2 3
"937" 0.360091743988477 2 1
"938" 0.285599718357909 2 1
"939" 0.706617124402552 2 3
"940" 0.755250877085375 2 3
"941" 0.605793311784258 2 2
"942" 0.717323679827476 2 3
"943" 0.456247901497232 2 2
"944" 0.73939243755585 2 3
"945" 0.748202789097051 2 3
"946" 0.713200978180929 2 3
"947" 0.451298947638447 2 2
"948" 0.700903496319419 2 3
"949" 0.268001569039609 2 1
"950" 0.563039050099245 2 2
"951" 0.826706102552086 2 3
"952" 0.592811670614953 2 2
"953" 0.688468863032257 2 3
"954" 0.691246506377234 2 3
"955" 0.803569913800336 2 3
"956" 0.79771598965813 2 3
"957" 0.737249115382101 2 3
"958" 0.436074143514988 2 2
"959" 0.82640299238097 2 3
"960" 0.688468863032257 2 3
"961" 0.826919248400816 2 3
"962" 0.739614753566307 2 3
"963" 0.622620601669125 2 2
"964" 0.745785544576317 2 3
"965" 0.829784534284995 2 3
"966" 0.737532331278045 2 3
"967" 0.478302979946366 2 2
"968" 0.492208765609437 2 2
"969" 0.727539267368102 2 3
"970" 0.602668683791017 2 2
"971" 0.837671898950527 2 3
"972" 0.810407621821343 2 3
"973" 0.855099038074871 2 3
"974" 0.691246506377234 2 3
"975" 0.463397664101745 2 2
"976" 0.246694933584647 2 1
"977" 0.451298947638447 2 2
"978" 0.478232286666892 2 2
"979" 0.251863938762476 2 1
"980" 0.666575350572495 2 3
"981" 0.737402821340114 2 3
"982" 0.690807721701473 2 3
"983" 0.485397690940968 2 2
"984" 0.82640299238097 2 3
"985" 0.746225291654404 2 3
"986" 0.79250490397149 2 3
"987" 0.746225291654404 2 3
"988" 0.564624688020557 2 2
"989" 0.803331282814133 2 3
"990" 0.285599718357909 2 1
"991" 0.696896441735182 2 3
"992" 0.248992474365123 2 1
"993" 0.414286137126829 2 2
"994" 0.832483807216188 2 3
"995" 0.752792958652496 2 3
"996" 0.830946867388179 2 3
"997" 0.733730305032859 2 3
"998" 0.820991945012796 2 3
"999" 0.832973723182574 2 3
"1000" 0.706428028737783 2 3
"1001" 0.66997034090426 2 3
"1002" 0.668415361451737 2 3
"1003" 0.717531310845182 2 3
"1004" 0.602668683791017 2 2
"1005" 0.767460094305983 2 3
"1006" 0.492208765609437 2 2
"1007" 0.622620601669125 2 2
"1008" 0.746627001977005 2 3
"1009" 0.460095075008824 2 2
"1010" 0.740870209345424 2 3
"1011" 0.492208765609437 2 2
"1012" 0.748352849252985 2 3
"1013" 0.715398338638358 2 3
"1014" 0.725320360502926 2 3
"1015" 0.669533393158719 2 3
"1016" 0.829439327677441 2 3
"1017" 0.532287315672491 2 2
"1018" 0.715398338638358 2 3
"1019" 0.741130663285028 2 3
"1020" 0.463397664101745 2 2
"1021" 0.603163803708064 2 2
"1022" 0.834604905194042 2 3
"1023" 0.574469053600185 2 2
"1024" 0.83101514959117 2 3
"1025" 0.682229162650725 2 3
"1026" 0.481076858711681 2 2
"1027" 0.803569913800336 2 3
"1028" 0.79250490397149 2 3
"1029" 0.735464027131991 2 3
"1030" 0.581587712951351 2 2
"1031" 0.745512816957619 2 3
"1032" 0.733730305032859 2 3
"1033" 0.704689545695294 2 3
"1034" 0.7980617511871 2 3
"1035" 0.746225291654404 2 3
"1036" 0.332753978839499 2 1
"1037" 0.602668683791017 2 2
"1038" 0.836216596561193 2 3
"1039" 0.334832878379889 2 1
"1040" 0.837986054558286 2 3
"1041" 0.66997034090426 2 3
"1042" 0.733730305032859 2 3
"1043" 0.825231897226063 2 3
"1044" 0.747742578892337 2 3
"1045" 0.414286137126829 2 2
"1046" 0.767460094305983 2 3
"1047" 0.837476068166313 2 3
"1048" 0.658375601773939 2 3
"1049" 0.465032594955671 2 2
"1050" 0.66997034090426 2 3
"1051" 0.710892186017722 2 3
"1052" 0.747203432465613 2 3
"1053" 0.83028804265513 2 3
"1054" 0.747683989085173 2 3
"1055" 0.828817745892966 2 3
"1056" 0.827939849297294 2 3
"1057" 0.601198817316537 2 2
"1058" 0.7980617511871 2 3
"1059" 0.644424353556642 2 3
"1060" 0.710365370311246 2 3
"1061" 0.835577193235712 2 3
"1062" 0.717323679827476 2 3
"1063" 0.673542648328622 2 3
"1064" 0.740503805099296 2 3
"1065" 0.774296031309439 2 3
"1066" 0.808685516873575 2 3
"1067" 0.622620601669125 2 2
"1068" 0.825586477949921 2 3
"1069" 0.710365370311246 2 3
"1070" 0.563039050099245 2 2
"1071" 0.479401834746504 2 2
"1072" 0.704689545695294 2 3
"1073" 0.710365370311246 2 3
"1074" 0.829784534284995 2 3
"1075" 0.765934946301503 2 3
"1076" 0.585298727538509 2 2
"1077" 0.688468863032257 2 3
"1078" 0.460803040318163 2 2
"1079" 0.747203432465613 2 3
"1080" 0.766164187828601 2 3
"1081" 0.747683989085173 2 3
"1082" 0.83857255756711 2 3
"1083" 0.574469053600185 2 2
"1084" 0.532287315672491 2 2
"1085" 0.844817110462307 2 3
"1086" 0.332753978839499 2 1
"1087" 0.835456571444285 2 3
"1088" 0.738903141883964 2 3
"1089" 0.738903141883964 2 3
"1090" 0.71125834743858 2 3
"1091" 0.564624688020557 2 2
"1092" 0.672602868367256 2 3
"1093" 0.825550979372808 2 3
"1094" 0.581587712951351 2 2
"1095" 0.573942467390389 2 2
"1096" 0.747683989085173 2 3
"1097" 0.856674681559503 2 3
"1098" 0.710892186017722 2 3
"1099" 0.83028804265513 2 3
"1100" 0.590538932431891 2 2
"1101" 0.828271489698657 2 3
"1102" 0.34843648434232 2 1
"1103" 0.752792958652496 2 3
"1104" 0.755250877085375 2 3
"1105" 0.828271489698657 2 3
"1106" 0.748184870525873 2 3
"1107" 0.667505754998846 2 3
"1108" 0.477006238645315 2 2
"1109" 0.479401834746504 2 2
"1110" 0.696896441735182 2 3
"1111" 0.525647296174401 2 2
"1112" 0.603163803708064 2 2
"1113" 0.83101514959117 2 3
"1114" 0.329343290831679 2 1
"1115" 0.485397690940968 2 2
"1116" 0.673542648328622 2 3
"1117" 0.688468863032257 2 3
"1118" 0.859410439755375 2 3
"1119" 0.481076858711681 2 2
"1120" 0.476296963382807 2 2
"1121" 0.452455901449449 2 2
"1122" 0.696896441735182 2 3
"1123" 0.834025021750451 2 3
"1124" 0.456247901497232 2 2
"1125" 0.603163803708064 2 2
"1126" 0.563039050099245 2 2
"1127" 0.828271489698657 2 3
"1128" 0.478302979946366 2 2
"1129" 0.725320360502926 2 3
"1130" 0.460095075008824 2 2
"1131" 0.457155936784982 2 2
"1132" 0.825761765925806 2 3
"1133" 0.581183664605435 2 2
"1134" 0.740503805099296 2 3
"1135" 0.563039050099245 2 2
"1136" 0.76845002651437 2 3
"1137" 0.360091743988477 2 1
"1138" 0.506375082797952 2 2
"1139" 0.837671898950527 2 3
"1140" 0.808685516873575 2 3
"1141" 0.26239213616601 2 1
"1142" 0.585298727538509 2 2
"1143" 0.717531310845182 2 3
"1144" 0.574469053600185 2 2
"1145" 0.741130663285028 2 3
"1146" 0.569654499365938 2 2
"1147" 0.706428028737783 2 3
"1148" 0.748202789097051 2 3
"1149" 0.809929755530463 2 3
"1150" 0.825231897226063 2 3
"1151" 0.597976188834054 2 2
"1152" 0.506375082797952 2 2
"1153" 0.735464027131991 2 3
"1154" 0.717531310845182 2 3
"1155" 0.675559897696326 2 3
"1156" 0.691246506377234 2 3
"1157" 0.737532331278045 2 3
"1158" 0.564624688020557 2 2
"1159" 0.73939243755585 2 3
"1160" 0.700903496319419 2 3
"1161" 0.452455901449449 2 2
"1162" 0.644424353556642 2 3
"1163" 0.825761765925806 2 3
"1164" 0.585298727538509 2 2
"1165" 0.690807721701473 2 3
"1166" 0.7980617511871 2 3
"1167" 0.767460094305983 2 3
"1168" 0.478302979946366 2 2
"1169" 0.486256144756176 2 2
"1170" 0.597976188834054 2 2
"1171" 0.733730305032859 2 3
"1172" 0.704689545695294 2 3
"1173" 0.609143502696337 2 2
"1174" 0.681411382945769 2 3
"1175" 0.800184535312736 2 3
"1176" 0.748202789097051 2 3
"1177" 0.804077978629351 2 3
"1178" 0.414286137126829 2 2
"1179" 0.673542648328622 2 3
"1180" 0.609143502696337 2 2
"1181" 0.808685516873575 2 3
"1182" 0.710777291710266 2 3
"1183" 0.602668683791017 2 2
"1184" 0.494193844604303 2 2
"1185" 0.739614753566307 2 3
"1186" 0.487258615038949 2 2
"1187" 0.767460094305983 2 3
"1188" 0.532287315672491 2 2
"1189" 0.270340104780622 2 1
"1190" 0.486256144756176 2 2
"1191" 0.581183664605435 2 2
"1192" 0.745512816957619 2 3
"1193" 0.748224760619179 2 3
"1194" 0.456191234290793 2 2
"1195" 0.88001301118655 3 3
"1196" 0.879346344519883 3 3
"1197" 0.820866395876249 3 2
"1198" 0.448243611575391 3 1
"1199" 0.442368974146679 3 1
"1200" 0.420200368256912 3 1
"1201" 0.881070096377746 3 3
"1202" 0.421696962957134 3 1
"1203" 0.506735096638918 3 2
"1204" 0.486511033685061 3 1
"1205" 0.513562341604724 3 2
"1206" 0.830244834077864 3 2
"1207" 0.572847334353914 3 2
"1208" 0.417204783968432 3 1
"1209" 0.499208149365666 3 1
"1210" 0.704852559337352 3 2
"1211" 0.442368974146679 3 1
"1212" 0.516596962982581 3 2
"1213" 0.685468980624908 3 2
"1214" 0.571110238237486 3 2
"1215" 0.406841055740085 3 1
"1216" 0.869833040231742 3 3
"1217" 0.703688776459016 3 2
"1218" 0.68597656529711 3 2
"1219" 0.449862998309798 3 1
"1220" 0.678344133210156 3 2
"1221" 0.415525811446001 3 1
"1222" 0.417541107133606 3 1
"1223" 0.412293411122357 3 1
"1224" 0.720737778997868 3 2
"1225" 0.442368974146679 3 1
"1226" 0.699909900356355 3 2
"1227" 0.819712584812328 3 2
"1228" 0.833481726580338 3 3
"1229" 0.532189216152416 3 2
"1230" 0.501862846539177 3 2
"1231" 0.42635724822703 3 1
"1232" 0.806518925380895 3 2
"1233" 0.405939282545707 3 1
"1234" 0.818022034484109 3 2
"1235" 0.831740330088969 3 2
"1236" 0.825650618127737 3 2
"1237" 0.418479086907819 3 1
"1238" 0.486511033685061 3 1
"1239" 0.730012742177954 3 2
"1240" 0.421950559258242 3 1
"1241" 0.506735096638918 3 2
"1242" 0.736597215136128 3 2
"1243" 0.820866395876249 3 2
"1244" 0.471416622348151 3 1
"1245" 0.436094425591561 3 1
"1246" 0.629834055273965 3 2
"1247" 0.50619296544402 3 2
"1248" 0.391452116197529 3 1
"1249" 0.884541526261278 3 3
"1250" 0.710007799946721 3 2
"1251" 0.412293411122357 3 1
"1252" 0.572847334353914 3 2
"1253" 0.547038076093789 3 2
"1254" 0.72561930228206 3 2
"1255" 0.703688776459016 3 2
"1256" 0.767891884925719 3 2
"1257" 0.405939282545707 3 1
"1258" 0.675039899563145 3 2
"1259" 0.417204783968432 3 1
"1260" 0.419455193943915 3 1
"1261" 0.422560391152184 3 1
"1262" 0.506617910862651 3 2
"1263" 0.816279748014648 3 2
"1264" 0.828694765907489 3 2
"1265" 0.817979383215173 3 2
"1266" 0.812915635458068 3 2
"1267" 0.516596962982581 3 2
"1268" 0.491469688064943 3 1
"1269" 0.679334898921846 3 2
"1270" 0.700748272099868 3 2
"1271" 0.873999065943818 3 3
"1272" 0.650148100887762 3 2
"1273" 0.506735096638918 3 2
"1274" 0.506735096638918 3 2
"1275" 0.436094425591561 3 1
"1276" 0.88044057198235 3 3
"1277" 0.50371368504485 3 2
"1278" 0.501862846539177 3 2
"1279" 0.572847334353914 3 2
"1280" 0.826282245439625 3 2
"1281" 0.878631001013021 3 3
"1282" 0.693480802016227 3 2
"1283" 0.42388076161878 3 1
"1284" 0.67511091781949 3 2
"1285" 0.879880991817031 3 3
"1286" 0.417541107133606 3 1
"1287" 0.506617910862651 3 2
"1288" 0.731030694777939 3 2
"1289" 0.878835281947141 3 3
"1290" 0.70785748898905 3 2
"1291" 0.42388076161878 3 1
"1292" 0.687775940351737 3 2
"1293" 0.581892242719876 3 2
"1294" 0.581892242719876 3 2
"1295" 0.880960352008525 3 3
"1296" 0.421843008421927 3 1
"1297" 0.805353043309702 3 2
"1298" 0.573153778328073 3 2
"1299" 0.402099737606635 3 1
"1300" 0.420200368256912 3 1
"1301" 0.860662712730263 3 3
"1302" 0.405976329235767 3 1
"1303" 0.68597656529711 3 2
"1304" 0.471369160330557 3 1
"1305" 0.506735096638918 3 2
"1306" 0.560447395081303 3 2
"1307" 0.486511033685061 3 1
"1308" 0.398945433566192 3 1
"1309" 0.693480802016227 3 2
"1310" 0.811319257532954 3 2
"1311" 0.736597215136128 3 2
"1312" 0.679334898921846 3 2
"1313" 0.687775940351737 3 2
"1314" 0.421696962957134 3 1
"1315" 0.817192178999916 3 2
"1316" 0.500459570544151 3 2
"1317" 0.560447395081303 3 2
"1318" 0.572847334353914 3 2
"1319" 0.666026338687932 3 2
"1320" 0.441599866525064 3 1
"1321" 0.400363522403316 3 1
"1322" 0.637765793752712 3 2
"1323" 0.418479086907819 3 1
"1324" 0.73451217280253 3 2
"1325" 0.820866395876249 3 2
"1326" 0.430488377902542 3 1
"1327" 0.573153778328073 3 2
"1328" 0.404628199599588 3 1
"1329" 0.633347499580536 3 2
"1330" 0.573153778328073 3 2
"1331" 0.704536666767323 3 2
"1332" 0.811319257532954 3 2
"1333" 0.675039899563145 3 2
"1334" 0.675039899563145 3 2
"1335" 0.817979383215173 3 2
"1336" 0.455085009362832 3 1
"1337" 0.50619296544402 3 2
"1338" 0.376076377719683 3 1
"1339" 0.633318590661044 3 2
"1340" 0.693480802016227 3 2
"1341" 0.532189216152416 3 2
"1342" 0.822701807738793 3 2
"1343" 0.40748512809587 3 1
"1344" 0.88055525814697 3 3
"1345" 0.387470571007732 3 1
"1346" 0.417541107133606 3 1
"1347" 0.814289536789781 3 2
"1348" 0.417204783968432 3 1
"1349" 0.819372090237889 3 2
"1350" 0.400975664593495 3 1
"1351" 0.710007799946721 3 2
"1352" 0.436094425591561 3 1
"1353" 0.648045312359107 3 2
"1354" 0.792250900687127 3 2
"1355" 0.629834055273965 3 2
"1356" 0.840566783289929 3 3
"1357" 0.687966909099708 3 2
"1358" 0.441246993547145 3 1
"1359" 0.813043426327823 3 2
"1360" 0.402099737606635 3 1
"1361" 0.834978638843293 3 3
"1362" 0.436094425591561 3 1
"1363" 0.559717654759289 3 2
"1364" 0.573153778328073 3 2
"1365" 0.57483171328363 3 2
"1366" 0.687966909099708 3 2
"1367" 0.633347499580536 3 2
"1368" 0.812915635458068 3 2
"1369" 0.421696962957134 3 1
"1370" 0.721734768037131 3 2
"1371" 0.806518925380895 3 2
"1372" 0.417541107133606 3 1
"1373" 0.821658140152453 3 2
"1374" 0.439061398942939 3 1
"1375" 0.816910479842547 3 2
"1376" 0.516596962982581 3 2
"1377" 0.72561930228206 3 2
"1378" 0.525125447073682 3 2
"1379" 0.441599866525064 3 1
"1380" 0.821768968871049 3 2
"1381" 0.833481726580338 3 3
"1382" 0.423217556618342 3 1
"1383" 0.418479086907819 3 1
"1384" 0.884358333679376 3 3
"1385" 0.809750402353099 3 2
"1386" 0.826282245439625 3 2
"1387" 0.812915635458068 3 2
"1388" 0.415525811446001 3 1
"1389" 0.809750402353099 3 2
"1390" 0.516596962982581 3 2
"1391" 0.442368974146679 3 1
"1392" 0.421843008421927 3 1
"1393" 0.500459570544151 3 2
"1394" 0.568041154974281 3 2
"1395" 0.65925971229482 3 2
"1396" 0.819656873091371 3 2
"1397" 0.685468980624908 3 2
"1398" 0.650148100887762 3 2
"1399" 0.822701807738793 3 2
"1400" 0.581892242719876 3 2
"1401" 0.509643870852964 3 2
"1402" 0.509588111512643 3 2
"1403" 0.703688776459016 3 2
"1404" 0.679233123348112 3 2
"1405" 0.406075790895464 3 1
"1406" 0.819372090237889 3 2
"1407" 0.418275425876308 3 1
"1408" 0.57483171328363 3 2
"1409" 0.421843008421927 3 1
"1410" 0.72874528485337 3 2
"1411" 0.73451217280253 3 2
"1412" 0.629834055273965 3 2
"1413" 0.828694765907489 3 2
"1414" 0.637765793752712 3 2
"1415" 0.405976329235767 3 1
"1416" 0.581892242719876 3 2
"1417" 0.687775940351737 3 2
"1418" 0.821658140152453 3 2
"1419" 0.685468980624908 3 2
"1420" 0.547038076093789 3 2
"1421" 0.450157517615459 3 1
"1422" 0.408577190468795 3 1
"1423" 0.68597656529711 3 2
"1424" 0.685468980624908 3 2
"1425" 0.441499449741548 3 1
"1426" 0.65925971229482 3 2
"1427" 0.777728109878641 3 2
"1428" 0.687775940351737 3 2
"1429" 0.826381879486244 3 2
"1430" 0.423217556618342 3 1
"1431" 0.513562341604724 3 2
"1432" 0.450157517615459 3 1
"1433" 0.419565640872168 3 1
"1434" 0.500459570544151 3 2
"1435" 0.400363522403316 3 1
"1436" 0.806518925380895 3 2
"1437" 0.666026338687932 3 2
"1438" 0.418479086907819 3 1
"1439" 0.442368974146679 3 1
"1440" 0.499208149365666 3 1
"1441" 0.421696962957134 3 1
"1442" 0.575567996928138 3 2
"1443" 0.81546974078461 3 2
"1444" 0.819712584812328 3 2
"1445" 0.881386786888234 3 3
"1446" 0.441599866525064 3 1
"1447" 0.509588111512643 3 2
"1448" 0.791418012969133 3 2
"1449" 0.581892242719876 3 2
"1450" 0.421696962957134 3 1
"1451" 0.491469688064943 3 1
"1452" 0.700748272099868 3 2
"1453" 0.633318590661044 3 2
"1454" 0.880960352008525 3 3
"1455" 0.506735096638918 3 2
"1456" 0.40402648670776 3 1
"1457" 0.633318590661044 3 2
"1458" 0.513562341604724 3 2
"1459" 0.417204783968432 3 1
"1460" 0.415525811446001 3 1
"1461" 0.422560391152184 3 1
"1462" 0.720737778997868 3 2
"1463" 0.693480802016227 3 2
"1464" 0.688430908203336 3 2
"1465" 0.491469688064943 3 1
"1466" 0.82104137424834 3 2
"1467" 0.415525811446001 3 1
"1468" 0.629834055273965 3 2
"1469" 0.439562294321402 3 1
"1470" 0.721734768037131 3 2
"1471" 0.791418012969133 3 2
"1472" 0.50619296544402 3 2
"1473" 0.817979383215173 3 2
"1474" 0.818022034484109 3 2
"1475" 0.499208149365666 3 1
"1476" 0.767891884925719 3 2
"1477" 0.532189216152416 3 2
"1478" 0.418479086907819 3 1
"1479" 0.88001301118655 3 3
"1480" 0.560447395081303 3 2
"1481" 0.811319257532954 3 2
"1482" 0.499208149365666 3 1
"1483" 0.736231363705805 3 2
"1484" 0.560447395081303 3 2
"1485" 0.637765793752712 3 2
"1486" 0.421950559258242 3 1
"1487" 0.50371368504485 3 2
"1488" 0.516596962982581 3 2
"1489" 0.82104137424834 3 2
"1490" 0.817979383215173 3 2
"1491" 0.679334898921846 3 2
"1492" 0.814376565298737 3 2
"1493" 0.406841055740085 3 1
"1494" 0.685468980624908 3 2
"1495" 0.506735096638918 3 2
"1496" 0.694582136997623 3 2
"1497" 0.629834055273965 3 2
"1498" 0.436094425591561 3 1
"1499" 0.532189216152416 3 2
"1500" 0.42635724822703 3 1
"1501" 0.72561930228206 3 2
"1502" 0.685468980624908 3 2
"1503" 0.532189216152416 3 2
"1504" 0.439061398942939 3 1
"1505" 0.687775940351737 3 2
"1506" 0.412293411122357 3 1
"1507" 0.813043426327823 3 2
"1508" 0.559717654759289 3 2
"1509" 0.73467197041326 3 2
"1510" 0.819372090237889 3 2
"1511" 0.685468980624908 3 2
"1512" 0.575567996928138 3 2
"1513" 0.633347499580536 3 2
"1514" 0.426062387765728 3 1
"1515" 0.650148100887762 3 2
"1516" 0.419565640872168 3 1
"1517" 0.811319257532954 3 2
"1518" 0.818992208501217 3 2
"1519" 0.826282245439625 3 2
"1520" 0.516596962982581 3 2
"1521" 0.832899419333506 3 2
"1522" 0.420008002501645 3 1
"1523" 0.671437455365391 3 2
"1524" 0.650148100887762 3 2
"1525" 0.581892242719876 3 2
"1526" 0.414240016746527 3 1
"1527" 0.805353043309702 3 2
"1528" 0.500860975077463 3 2
"1529" 0.405976329235767 3 1
"1530" 0.568041154974281 3 2
"1531" 0.403920969509276 3 1
"1532" 0.791418012969133 3 2
"1533" 0.694582136997623 3 2
"1534" 0.672891023964936 3 2
"1535" 0.83148060301555 3 2
"1536" 0.418275425876308 3 1
"1537" 0.886483333679375 3 3
"1538" 0.678344133210156 3 2
"1539" 0.777728109878641 3 2
"1540" 0.575567996928138 3 2
"1541" 0.42635724822703 3 1
"1542" 0.688691986862601 3 2
"1543" 0.400363522403316 3 1
"1544" 0.666026338687932 3 2
"1545" 0.818127252491565 3 2
"1546" 0.723334075248539 3 2
"1547" 0.559717654759289 3 2
"1548" 0.721734768037131 3 2
"1549" 0.433127074502783 3 1
"1550" 0.881627892506657 3 3
"1551" 0.73451217280253 3 2
"1552" 0.403554803589309 3 1
"1553" 0.812915635458068 3 2
"1554" 0.793097750822058 3 2
"1555" 0.833481726580338 3 3
"1556" 0.516596962982581 3 2
"1557" 0.720737778997868 3 2
"1558" 0.806518925380895 3 2
"1559" 0.417204783968432 3 1
"1560" 0.400363522403316 3 1
"1561" 0.572847334353914 3 2
"1562" 0.704536666767323 3 2
"1563" 0.688691986862601 3 2
"1564" 0.422560391152184 3 1
"1565" 0.418479086907819 3 1
"1566" 0.500459570544151 3 2
"1567" 0.549142206087174 3 2
"1568" 0.486511033685061 3 1
"1569" 0.688691986862601 3 2
"1570" 0.821658140152453 3 2
"1571" 0.678344133210156 3 2
"1572" 0.423217556618342 3 1
"1573" 0.648045312359107 3 2
"1574" 0.833183324602969 3 2
"1575" 0.723334075248539 3 2
"1576" 0.516596962982581 3 2
"1577" 0.572847334353914 3 2
"1578" 0.710007799946721 3 2
"1579" 0.809750402353099 3 2
"1580" 0.841236803797214 3 3
"1581" 0.833481726580338 3 3
"1582" 0.879214920388459 3 3
"1583" 0.449862998309798 3 1
"1584" 0.842563517068729 3 3
"1585" 0.471416622348151 3 1
"1586" 0.821768968871049 3 2
"1587" 0.8404113973814 3 3
"1588" 0.648045312359107 3 2
"1589" 0.816279748014648 3 2
"1590" 0.486511033685061 3 1
"1591" 0.840566783289929 3 3
"1592" 0.420200368256912 3 1
"1593" 0.42635724822703 3 1
"1594" 0.700051159795693 3 2
"1595" 0.723334075248539 3 2
"1596" 0.881627892506657 3 3
"1597" 0.700051159795693 3 2
"1598" 0.72874528485337 3 2
"1599" 0.449862998309798 3 1
"1600" 0.57483171328363 3 2
"1601" 0.730012742177954 3 2
"1602" 0.879622304833812 3 3
"1603" 0.419455193943915 3 1
"1604" 0.403311601514231 3 1
"1605" 0.633318590661044 3 2
"1606" 0.559717654759289 3 2
"1607" 0.828694765907489 3 2
"1608" 0.568041154974281 3 2
"1609" 0.506735096638918 3 2
"1610" 0.501862846539177 3 2
"1611" 0.704536666767323 3 2
"1612" 0.423355128320177 3 1
"1613" 0.694582136997623 3 2
"1614" 0.723334075248539 3 2
"1615" 0.449862998309798 3 1
"1616" 0.516596962982581 3 2
"1617" 0.508415431898576 3 2
"1618" 0.418479086907819 3 1
"1619" 0.42635724822703 3 1
"1620" 0.685363631753766 3 2
"1621" 0.573153778328073 3 2
"1622" 0.841236803797214 3 3
"1623" 0.449862998309798 3 1
"1624" 0.386835635838068 3 1
"1625" 0.403311601514231 3 1
"1626" 0.574979832293539 3 2
"1627" 0.50619296544402 3 2
"1628" 0.568041154974281 3 2
"1629" 0.42635724822703 3 1
"1630" 0.832899419333506 3 2
"1631" 0.767891884925719 3 2
"1632" 0.50371368504485 3 2
"1633" 0.508415431898576 3 2
"1634" 0.439061398942939 3 1
"1635" 0.814289536789781 3 2
"1636" 0.819372090237889 3 2
"1637" 0.72874528485337 3 2
"1638" 0.671437455365391 3 2
"1639" 0.700748272099868 3 2
"1640" 0.666026338687932 3 2
"1641" 0.50371368504485 3 2
"1642" 0.418479086907819 3 1
"1643" 0.408577190468795 3 1
"1644" 0.761969618677253 3 2
"1645" 0.386835635838068 3 1
"1646" 0.828067407396847 3 2
"1647" 0.67511091781949 3 2
"1648" 0.471416622348151 3 1
"1649" 0.391452116197529 3 1
"1650" 0.675039899563145 3 2
"1651" 0.573153778328073 3 2
"1652" 0.633318590661044 3 2
"1653" 0.439562294321402 3 1
"1654" 0.471369160330557 3 1
"1655" 0.573153778328073 3 2
"1656" 0.574979832293539 3 2
"1657" 0.818022034484109 3 2
"1658" 0.828694765907489 3 2
"1659" 0.403920969509276 3 1
"1660" 0.491469688064943 3 1
"1661" 0.694582136997623 3 2
"1662" 0.731030694777939 3 2
"1663" 0.819272542842484 3 2
"1664" 0.559717654759289 3 2
"1665" 0.736231363705805 3 2
"1666" 0.81546974078461 3 2
"1667" 0.40748512809587 3 1
"1668" 0.57483171328363 3 2
"1669" 0.575567996928138 3 2
"1670" 0.819272542842484 3 2
"1671" 0.532189216152416 3 2
"1672" 0.455085009362832 3 1
"1673" 0.558137341878753 3 2
"1674" 0.688430908203336 3 2
"1675" 0.73451217280253 3 2
"1676" 0.575567996928138 3 2
"1677" 0.767891884925719 3 2
"1678" 0.423217556618342 3 1
"1679" 0.574979832293539 3 2
"1680" 0.439061398942939 3 1
"1681" 0.419455193943915 3 1
"1682" 0.581892242719876 3 2
"1683" 0.767891884925719 3 2
"1684" 0.418275425876308 3 1
"1685" 0.403920969509276 3 1
"1686" 0.439562294321402 3 1
"1687" 0.549142206087174 3 2
"1688" 0.671437455365391 3 2
"1689" 0.418479086907819 3 1
"1690" 0.421843008421927 3 1
"1691" 0.501862846539177 3 2
"1692" 0.436094425591561 3 1
"1693" 0.723334075248539 3 2
"1694" 0.386835635838068 3 1
"1695" 0.499208149365666 3 1
"1696" 0.408577190468795 3 1
"1697" 0.419565640872168 3 1
"1698" 0.572847334353914 3 2
"1699" 0.50619296544402 3 2
"1700" 0.388937156156932 3 1
"1701" 0.559717654759289 3 2
"1702" 0.421950559258242 3 1
"1703" 0.821658140152453 3 2
